emp_no,first_name,last_name,title,from_date,salary
234234,Edwin,Minakawa,Engineer,1988-10-29,40000
231952,Carrsten,Docker,Senior Engineer,1988-10-29,52909
402661,Suvo,Bashian,Staff,1988-10-29,46164
430800,Deborah,Falco,Senior Engineer,1988-10-29,46938
499764,Zengping,Peir,Staff,1988-10-29,78557
19134,Seongbin,Bakhtari,Senior Staff,1988-10-29,89672
51331,Jackson,Pusterhofer,Staff,1988-10-28,61438
420647,Shooichi,Ranum,Engineer,1988-10-28,42024
13250,Zeydy,Schusler,Assistant Engineer,1988-10-28,47829
100653,Georgi,Maraist,Engineer,1988-10-28,40000
17582,Kauko,Spieker,Senior Engineer,1988-10-28,44397
76764,Shuzo,Gien,Engineer,1988-10-28,40000
80215,Ranga,Ranon,Senior Engineer,1988-10-28,53247
21615,Shirish,Morrey,Technique Leader,1988-10-28,79062
476166,Subhada,Quittner,Staff,1988-10-28,102411
496150,Dmitry,Marrakchi,Senior Staff,1988-10-28,56737
30425,Rimli,Akazan,Staff,1988-10-28,86775
58280,Manohar,Peris,Engineer,1988-10-28,78088
32442,Leucio,Remmele,Engineer,1988-10-28,40000
411348,Georgi,Falster,Senior Staff,1988-10-28,40000
60338,Girolamo,Fraisse,Staff,1988-10-28,64814
483233,Alexius,Copas,Staff,1988-10-28,42392
482654,Lokesh,Iisaka,Engineer,1988-10-28,40000
466264,Bingning,Ramsak,Staff,1988-10-28,40000
102028,Yunming,Thiran,Senior Engineer,1988-10-27,63152
106560,Tsuneo,Baar,Technique Leader,1988-10-27,40000
426739,Chandrasekaran,Sigstam,Staff,1988-10-27,40362
221463,Ayakannu,Takkinen,Engineer,1988-10-27,40000
237348,Dhritiman,Imataki,Senior Staff,1988-10-27,40000
418186,Tse,Delgrange,Engineer,1988-10-27,51939
204645,Duangkaew,Gilg,Assistant Engineer,1988-10-27,57696
436243,Evgueni,Fujisaki,Staff,1988-10-27,48717
51736,Shigehiro,Valiente,Engineer,1988-10-27,44781
53324,Vincent,Speckmann,Engineer,1988-10-27,40000
247963,Charlene,Back,Engineer,1988-10-27,40000
439716,Zsolt,Chleq,Engineer,1988-10-27,40000
462062,Francoise,Einsfeld,Staff,1988-10-27,105681
278823,Deborah,Besancenot,Staff,1988-10-27,57308
480034,Tokuyasu,Casley,Engineer,1988-10-27,48553
281032,Vidar,Liedekerke,Engineer,1988-10-27,46205
249819,Suvo,Farrag,Technique Leader,1988-10-27,40000
90993,Masaki,Benzaken,Senior Engineer,1988-10-27,40000
452233,Shigenori,Toyoshima,Staff,1988-10-27,76078
105593,Kankanahalli,Liesche,Staff,1988-10-27,40000
97575,Nahum,Maksimenko,Engineer,1988-10-26,40000
279785,Hatsukazu,Desikan,Engineer,1988-10-26,44938
242850,Hyuckchul,Ouhyoung,Engineer,1988-10-26,40211
492067,Zito,Eppinger,Technique Leader,1988-10-26,68483
63331,Changho,Fadgyas,Assistant Engineer,1988-10-26,65406
218741,Hyuncheol,Bonifati,Staff,1988-10-26,40000
402670,Demos,Lorys,Engineer,1988-10-26,40000
209899,Lucien,Nicolson,Engineer,1988-10-26,40000
461640,Krassimir,Auyong,Engineer,1988-10-26,62803
95735,Mircea,Rande,Engineer,1988-10-26,50505
16969,Sanjit,Braccini,Engineer,1988-10-26,49377
251005,Tomokazu,Norsworthy,Engineer,1988-10-26,40000
238599,Tokuyasu,Breugel,Staff,1988-10-26,58429
452302,Toong,Maliniak,Engineer,1988-10-26,40000
403471,Foong,Sudbeck,Staff,1988-10-26,71600
292612,Lihong,Katalagarianos,Assistant Engineer,1988-10-26,46719
210251,Fay,Frezza,Engineer,1988-10-26,52279
34489,Yaghout,Krychniak,Staff,1988-10-26,40000
461833,Shuho,Rosar,Engineer,1988-10-26,40000
232564,Vishu,Trachtenberg,Engineer,1988-10-26,83949
13546,Aimee,Brookner,Engineer,1988-10-26,50295
405060,Amabile,Ozery,Engineer,1988-10-25,40000
256280,Otmar,Terkki,Engineer,1988-10-25,40000
270966,Hongzue,Heering,Staff,1988-10-25,54562
275865,Joydip,Fritzsche,Engineer,1988-10-25,40000
46838,Yakichi,Marzano,Staff,1988-10-25,68645
480771,Jasminko,Iwayama,Engineer,1988-10-25,40000
201524,Felicidad,Flasterstein,Engineer,1988-10-25,44027
209364,Manibrata,Casperson,Senior Engineer,1988-10-25,40000
416446,Berna,Antonakopoulos,Assistant Engineer,1988-10-25,44541
28143,Adin,Teitelbaum,Staff,1988-10-25,50403
49930,Girolamo,Conte,Senior Staff,1988-10-25,73438
291464,Yifei,Openshaw,Engineer,1988-10-25,49323
422588,Abdelghani,Gimarc,Senior Engineer,1988-10-25,40000
19882,Thanasis,Demri,Staff,1988-10-25,40000
215656,Shawna,Sankaranarayanan,Staff,1988-10-25,40000
409048,Keung,Carrere,Senior Engineer,1988-10-25,43168
407451,Sorina,Ponthieu,Assistant Engineer,1988-10-25,40000
32468,Rafols,Masamoto,Staff,1988-10-25,81351
234777,Hitofumi,Badache,Staff,1988-10-25,62306
21686,Kinh,Jansch,Assistant Engineer,1988-10-25,55890
238797,Filipp,Akaboshi,Senior Staff,1988-10-24,80551
219370,Khedija,Nergos,Engineer,1988-10-24,52077
212334,Franziska,Bellmore,Engineer,1988-10-24,44884
14600,Jayson,Cairo,Senior Staff,1988-10-24,41352
255590,Yongmin,Kaelbling,Senior Staff,1988-10-24,40000
478458,Kwangho,Koblitz,Engineer,1988-10-24,47327
22740,Koichi,Gelosh,Senior Engineer,1988-10-24,49686
286953,Josyula,Genther,Engineer,1988-10-24,40000
232982,Supot,Etalle,Staff,1988-10-24,65397
407766,Yoshinari,Schmittgen,Staff,1988-10-24,67315
98458,Oguz,Pollock,Engineer,1988-10-24,47360
475957,Yishay,Schapiro,Staff,1988-10-24,45529
240141,Hisao,Emmart,Engineer,1988-10-24,73338
239859,Adam,Keirsey,Senior Staff,1988-10-24,75225
456007,Souichi,Aloia,Staff,1988-10-24,63030
489349,Foong,Schapire,Staff,1988-10-24,75443
456769,Kiam,Molenaar,Engineer,1988-10-24,62182
269730,Jordanka,Ranft,Engineer,1988-10-24,40864
450498,Reinhard,Ciolek,Assistant Engineer,1988-10-24,40000
237706,Candido,Provine,Assistant Engineer,1988-10-24,40000
60769,Heping,Litzler,Staff,1988-10-24,68855
56936,Bernice,Wendorf,Engineer,1988-10-23,40000
206277,Candida,Toyoshima,Staff,1988-10-23,59339
480130,Heng,Kinley,Staff,1988-10-23,40000
77002,Aran,Ratnakar,Senior Engineer,1988-10-23,55048
11628,Fan,Malinowski,Engineer,1988-10-23,43966
73812,Shugo,Koblitz,Staff,1988-10-23,70712
24534,Berni,Morton,Engineer,1988-10-23,40000
91032,Karsten,Tetzlaff,Staff,1988-10-23,40000
296963,Kellie,Gopalakrishnan,Senior Engineer,1988-10-23,47595
459287,Premsyl,Ranta,Technique Leader,1988-10-23,49306
244117,Dung,Chiodo,Engineer,1988-10-23,48524
222935,Aiichiro,Chiola,Engineer,1988-10-23,40000
426529,Wayne,Zeidenstein,Senior Staff,1988-10-23,40000
298908,Nahla,Leijenhorst,Senior Staff,1988-10-23,40000
408137,Sakthirel,Rousseau,Senior Engineer,1988-10-23,62958
214791,Mana,Ligten,Engineer,1988-10-23,42838
66477,Christfried,Borstler,Engineer,1988-10-23,54869
55977,Aram,Wynblatt,Staff,1988-10-23,82563
44695,Sadok,Baek,Staff,1988-10-23,60441
207701,Yuping,Lodder,Engineer,1988-10-22,40000
50356,Guoxiang,Knightly,Staff,1988-10-22,76936
245561,Peternela,Bottner,Staff,1988-10-22,51993
95798,Berry,Stemann,Technique Leader,1988-10-22,50007
481518,Panayotis,Duclos,Technique Leader,1988-10-22,44214
474729,Wuxu,Morrin,Senior Engineer,1988-10-22,40000
288641,Xiahua,Thisen,Staff,1988-10-22,40000
19984,Zhonghui,Taubenfeld,Engineer,1988-10-22,63176
428172,Genevieve,Murthy,Technique Leader,1988-10-22,47648
56157,Sajjad,Cannane,Staff,1988-10-22,40000
224988,Claude,Steinauer,Assistant Engineer,1988-10-22,40000
230801,Giao,Engberts,Staff,1988-10-22,102623
255407,Brewster,Strehl,Engineer,1988-10-22,63628
223081,Nalini,Rusterholz,Senior Engineer,1988-10-22,40000
273935,Heng,Gils,Assistant Engineer,1988-10-22,40000
401007,Zhonghui,Szemeredi,Staff,1988-10-22,61300
103219,Guenter,Muchinsky,Engineer,1988-10-22,69296
462206,Sumant,Antonakopoulos,Senior Staff,1988-10-21,40000
262035,Clyde,Streng,Engineer,1988-10-21,40000
208212,Bangqing,Lagarias,Staff,1988-10-21,61687
431890,Boriana,Lorcy,Engineer,1988-10-21,44927
32197,Claude,Highland,Senior Staff,1988-10-21,64708
242231,Lansing,Biron,Engineer,1988-10-21,40000
102856,Bogdan,Peron,Staff,1988-10-21,40000
259424,Barun,Dayana,Senior Staff,1988-10-21,58489
499130,Hitomi,Bultermann,Engineer,1988-10-21,63196
239188,Sanjeeva,Lunn,Senior Staff,1988-10-21,40000
423005,Chenyi,Furedi,Staff,1988-10-21,68331
487688,Candida,Rathonyi,Senior Engineer,1988-10-21,44446
276019,Abdulla,Erev,Staff,1988-10-21,40000
76743,Mechthild,Simmel,Staff,1988-10-21,54202
272439,Luigi,Radwan,Technique Leader,1988-10-20,50170
67853,King,Perl,Technique Leader,1988-10-20,40000
212295,Shahid,Lukaszewicz,Senior Engineer,1988-10-20,58712
420256,Wilmer,Maraist,Staff,1988-10-20,40000
299367,Halsur,Kinley,Engineer,1988-10-20,45862
434114,Nobuyoshi,Portugali,Staff,1988-10-20,79837
21299,Tamiya,Navazio,Staff,1988-10-20,40000
90059,Fumiyo,Setia,Engineer,1988-10-20,60521
488183,Shaowei,Hiroyama,Engineer,1988-10-20,40000
475051,Ulises,Vitiello,Engineer,1988-10-20,58191
73739,Marin,Krohm,Staff,1988-10-20,60709
69506,Marke,Cappelletti,Engineer,1988-10-20,41165
230883,Pradeep,Kawashima,Senior Staff,1988-10-20,44783
482480,Herbert,Birjandi,Staff,1988-10-20,60053
109111,Dietrich,Veevers,Engineer,1988-10-20,49338
449903,Teruyuki,Billingsley,Staff,1988-10-20,72720
205333,Marke,Cochrane,Staff,1988-10-19,40000
275719,Licheng,Nollmann,Senior Staff,1988-10-19,40000
67500,Vasiliy,Laurillard,Staff,1988-10-19,53652
33562,Shigenori,Zobel,Engineer,1988-10-19,40000
244072,Chiranjit,Demke,Staff,1988-10-19,73795
95703,Goh,Mateescu,Engineer,1988-10-19,61884
272309,Tadahiro,Waeselynck,Engineer,1988-10-19,40000
43878,Karoline,Furedi,Engineer,1988-10-19,40000
279342,Babette,Orlowska,Engineer,1988-10-19,40000
234562,Howell,Berztiss,Engineer,1988-10-19,50829
468624,Nalini,Beznosov,Senior Staff,1988-10-19,88177
44965,Tetsurou,Suppi,Senior Engineer,1988-10-19,58994
75529,Behnaam,Loncour,Senior Staff,1988-10-19,57678
420922,Peer,Schwartzburd,Senior Staff,1988-10-19,78303
97205,Zhenhua,Baar,Engineer,1988-10-19,52186
84416,Satosi,Lanphier,Staff,1988-10-19,64211
276768,Barry,Chinal,Staff,1988-10-19,74703
53323,Jaewoo,Bazelow,Engineer,1988-10-19,40000
244628,Doowon,Trogemann,Engineer,1988-10-19,63423
447658,Fen,Ossenbruggen,Engineer,1988-10-19,40000
439495,Maris,Pettis,Engineer,1988-10-18,51252
89344,Angel,Peir,Staff,1988-10-18,40000
19147,Chaitali,Bennis,Staff,1988-10-18,76197
107996,Licheng,Nitta,Senior Staff,1988-10-18,77034
20259,Yannik,Bratten,Senior Engineer,1988-10-18,48386
428476,Zvonko,Jakobus,Senior Engineer,1988-10-18,44849
13769,Yakichi,Trogemann,Senior Staff,1988-10-18,61025
496792,Stafford,Bashian,Engineer,1988-10-18,77244
100513,Kenroku,Walston,Senior Staff,1988-10-18,90416
284617,Zhanqiu,Pell,Engineer,1988-10-18,49318
221766,Tzvetan,Karunanithi,Assistant Engineer,1988-10-18,46031
223972,Phillip,Peng,Staff,1988-10-18,62310
36930,Sadegh,Vasanthakumar,Engineer,1988-10-18,40000
263792,Brigham,Merel,Senior Engineer,1988-10-18,40000
229046,Fabrizio,Denti,Staff,1988-10-18,77727
29797,Selwyn,Krzyzanowski,Technique Leader,1988-10-18,40000
281981,Youssef,Ishibashi,Staff,1988-10-18,67377
207162,Yucai,Kruskal,Senior Staff,1988-10-18,40000
482806,Ebru,Kaminger,Senior Engineer,1988-10-18,60094
273843,Arvin,Beetstra,Engineer,1988-10-17,41529
418000,Yuichiro,Alpin,Staff,1988-10-17,82805
11987,Vidya,Schaar,Staff,1988-10-17,40000
425809,Piyawadee,Luan,Engineer,1988-10-17,40000
492508,Uno,Eastman,Staff,1988-10-17,51643
244750,Gaurav,Kamble,Technique Leader,1988-10-17,40000
212762,Kauko,Lung,Staff,1988-10-17,43095
287512,Guadalupe,Bashian,Engineer,1988-10-17,40000
14498,Xiong,Selenyi,Staff,1988-10-17,40000
256480,Demos,Ghemri,Engineer,1988-10-17,51574
214716,Hironobu,Makrucki,Senior Staff,1988-10-17,69425
418671,Xiaoshan,Calkin,Senior Staff,1988-10-17,62129
101276,Shirish,Leonhardt,Engineer,1988-10-17,62370
108019,Mamdouh,Eickenmeyer,Engineer,1988-10-17,49942
81767,Augustine,Matzov,Staff,1988-10-17,64335
46159,Barun,Grabner,Senior Staff,1988-10-17,40736
489904,Renny,Gecseg,Technique Leader,1988-10-17,40000
439789,Almudena,Liedekerke,Senior Engineer,1988-10-17,40000
111692,Tonny,Butterworth,Staff,1988-10-17,40000
435587,Mohua,Narahari,Technique Leader,1988-10-16,43835
282841,Alejandra,Schwabacher,Staff,1988-10-16,45623
273240,Cordelia,Brendel,Senior Staff,1988-10-16,40000
205645,Tonia,Stroustrup,Engineer,1988-10-16,40057
215855,Fan,Snedden,Senior Engineer,1988-10-16,56353
77980,Yongmin,Sidje,Staff,1988-10-16,70657
47177,Harjit,Thimonier,Staff,1988-10-16,91946
233147,Yishai,Teitelbaum,Assistant Engineer,1988-10-16,44153
492875,Sasan,Milicia,Engineer,1988-10-16,40000
15938,Garnik,Covnot,Staff,1988-10-16,69499
87323,Akemi,Nastansky,Engineer,1988-10-16,44537
240857,Karsten,Krzyzanowski,Engineer,1988-10-16,49113
201348,Renee,Esposito,Engineer,1988-10-16,75576
272754,Sanjit,Ruther,Engineer,1988-10-16,40000
251367,Werner,Kabayashi,Engineer,1988-10-15,40000
465658,Phule,Zlotek,Senior Engineer,1988-10-15,62451
219485,Premsyl,Asrin,Technique Leader,1988-10-15,47855
262557,Rosalie,Barriga,Staff,1988-10-15,54613
24519,Berry,Vasanthakumar,Staff,1988-10-15,43513
75797,Djelloul,Yetim,Staff,1988-10-15,41515
434785,Sachin,Penn,Staff,1988-10-15,45379
257876,Kiam,Isard,Staff,1988-10-15,44891
493117,Moie,Ullian,Engineer,1988-10-15,41410
248361,Luigi,Axelband,Senior Staff,1988-10-15,40000
247322,Samphel,Biran,Senior Staff,1988-10-15,41757
494428,Manton,Selvestrel,Staff,1988-10-15,72412
447399,Brewster,Murrill,Senior Engineer,1988-10-15,46768
242071,Youpyo,Denti,Staff,1988-10-15,46377
285127,Marla,Lindenbaum,Staff,1988-10-15,50351
441137,Sanjit,Rajala,Engineer,1988-10-15,61902
296676,Zeydy,Hockney,Staff,1988-10-15,79574
422950,Sampalli,Uhrik,Senior Staff,1988-10-15,52871
444501,Mostafa,Bernick,Technique Leader,1988-10-15,40000
449596,Shigeu,Ernst,Senior Staff,1988-10-15,62252
18443,Florina,Swick,Staff,1988-10-15,69107
15071,Ayonca,Couchot,Staff,1988-10-15,97484
228929,Pascal,Borovoy,Engineer,1988-10-15,40000
100914,Erzsebet,Shackell,Engineer,1988-10-14,42899
298598,Bouchung,Vandervoorde,Staff,1988-10-14,74263
35919,Doowon,Jervis,Senior Staff,1988-10-14,49614
420960,Ebbe,Chenoweth,Engineer,1988-10-14,66336
23426,Kristinn,Zhiwei,Staff,1988-10-14,44553
439794,Eric,Koblick,Senior Engineer,1988-10-14,40000
297497,Dulce,Frijda,Senior Engineer,1988-10-14,53595
413228,Toshimitsu,Luce,Senior Engineer,1988-10-14,46234
100500,Tetsurou,Sichman,Engineer,1988-10-14,61217
282123,Amalendu,Vecchio,Engineer,1988-10-14,66796
202626,Berna,Schreiter,Staff,1988-10-14,62855
110386,Shem,Kieras,Technique Leader,1988-10-14,40000
77331,Jolita,Restivo,Staff,1988-10-14,52720
98825,Aemilian,Kroft,Engineer,1988-10-14,51267
450985,Florian,Langford,Engineer,1988-10-14,69989
56952,Itzchak,Leppanen,Engineer,1988-10-14,60584
403469,Moon,Poehlman,Staff,1988-10-14,85406
61087,Tuval,Hainaut,Senior Engineer,1988-10-14,40000
480941,Wuxu,Fontan,Engineer,1988-10-14,57638
455566,Fayez,Swan,Senior Staff,1988-10-14,63177
267891,Rafail,Rajala,Technique Leader,1988-10-14,51188
265489,Mitchel,Koprowski,Engineer,1988-10-14,42107
257114,Gully,Weiland,Staff,1988-10-14,40000
462924,Sanjay,Veevers,Engineer,1988-10-13,57196
434931,JiYoung,Rosti,Senior Staff,1988-10-13,55767
480788,Idoia,Vesna,Engineer,1988-10-13,52949
256661,Moriyoshi,Talmor,Senior Engineer,1988-10-13,41450
219825,Shen,Gladwell,Engineer,1988-10-13,52280
104005,Ibibia,Molenkamp,Senior Engineer,1988-10-13,40000
496739,Raimond,Fontet,Engineer,1988-10-13,64953
205081,Hirochika,Reinhard,Engineer,1988-10-13,48960
237658,Indrajit,Baik,Engineer,1988-10-13,52856
50739,Kiyomitsu,Guenter,Senior Engineer,1988-10-13,48998
90416,Sanjeeva,Hofting,Senior Engineer,1988-10-13,47697
425520,Oguz,Gini,Staff,1988-10-13,40000
438902,Ziyad,Scharstein,Engineer,1988-10-13,40000
237085,Sedat,Cesareni,Senior Engineer,1988-10-13,40000
24110,Lucien,Baar,Staff,1988-10-12,65941
97492,Dante,Schnabel,Staff,1988-10-12,76119
65882,Tesuro,Cyre,Engineer,1988-10-12,42349
202893,Hairong,Cappelli,Engineer,1988-10-12,40154
446178,Georg,Fiutem,Engineer,1988-10-12,53243
445076,Limsoon,Holburn,Staff,1988-10-12,40000
109787,Shuho,Hebden,Staff,1988-10-12,43871
260693,Oksana,Mungall,Engineer,1988-10-12,71136
418497,Shaowei,Goodrum,Engineer,1988-10-12,40000
405973,Mohit,Baezner,Engineer,1988-10-12,42783
203216,Seongbin,Hofman,Staff,1988-10-12,67596
15372,Nahum,Broder,Staff,1988-10-12,79245
460359,Elgin,Lundstrom,Engineer,1988-10-12,40000
287231,Yifei,Shiratori,Staff,1988-10-12,58092
99231,Nahla,Wielonsky,Senior Engineer,1988-10-12,50698
68500,Leah,Stellhorn,Staff,1988-10-11,48903
106684,Tayeb,Unno,Staff,1988-10-11,70215
404749,Jaewoo,Reeken,Senior Engineer,1988-10-11,65660
414765,Elgin,Ghazalie,Staff,1988-10-11,49310
108935,Heather,Wilharm,Senior Engineer,1988-10-11,40000
404179,Susuma,Bodoff,Engineer,1988-10-11,46105
400084,Zorica,Schmittgen,Assistant Engineer,1988-10-11,52143
47988,Mohan,Frezza,Senior Staff,1988-10-11,53008
20305,Gou,Birnbaum,Senior Staff,1988-10-11,106332
69366,Georg,Schrift,Technique Leader,1988-10-11,52943
266024,Shooichi,Nergos,Engineer,1988-10-11,65492
265846,Akemi,Birge,Staff,1988-10-11,76902
465322,Hitofumi,Maccarone,Engineer,1988-10-10,63722
227319,Constantino,Kohling,Staff,1988-10-10,56739
284762,Chinho,Akiyama,Engineer,1988-10-10,62248
88788,Aamer,Picel,Senior Staff,1988-10-10,40000
252190,Akhilish,Azulay,Staff,1988-10-10,57865
43249,Bedrich,Vitiello,Staff,1988-10-10,90940
42998,Fei,Boyle,Engineer,1988-10-10,40000
435812,Kazuhisa,Rosca,Engineer,1988-10-10,58864
97508,Pantung,Garnier,Staff,1988-10-10,73102
258673,Genki,Harbusch,Staff,1988-10-10,40000
27502,Prasadram,Noriega,Senior Staff,1988-10-10,46420
106504,Tremaine,Panangaden,Technique Leader,1988-10-09,40000
242198,Maria,Baik,Staff,1988-10-09,68153
255774,Taiji,Lagarias,Senior Engineer,1988-10-09,71428
243881,Collette,Giveon,Staff,1988-10-09,58536
433902,Nevin,Dusink,Engineer,1988-10-09,40000
480320,Djenana,Eugenio,Staff,1988-10-09,84296
226435,Radhika,Llado,Engineer,1988-10-09,40000
69228,Urs,Shimshoni,Senior Engineer,1988-10-09,48344
89158,Qingxiang,Marwedel,Engineer,1988-10-09,40000
248502,Sham,Vecchi,Engineer,1988-10-09,53222
105396,Sajjan,Strehl,Staff,1988-10-09,65691
17048,Christoph,Murthy,Engineer,1988-10-09,46913
28383,Gladys,Chimia,Staff,1988-10-09,69090
71603,Susanta,Hanratty,Staff,1988-10-09,40000
108740,Eishiro,Szemeredi,Staff,1988-10-09,88151
496207,Prodip,Ermel,Senior Engineer,1988-10-09,52655
100486,Radhakrishnan,Maksimenko,Staff,1988-10-09,83241
465872,Maria,Litzler,Engineer,1988-10-09,40000
77974,Fei,Shihab,Engineer,1988-10-09,63329
258995,King,Salverda,Staff,1988-10-09,40000
219573,Sampalli,Walstra,Staff,1988-10-09,74564
72389,Xuejun,Piancastelli,Engineer,1988-10-09,72799
433936,Kyoichi,Reeken,Engineer,1988-10-08,40000
298130,Vugranam,Aloia,Staff,1988-10-08,56283
222515,Miquel,Anger,Staff,1988-10-08,71101
430005,Narain,Ranst,Technique Leader,1988-10-08,63661
42422,Marin,Tokunaga,Senior Staff,1988-10-08,51005
284360,Kwun,Sommen,Technique Leader,1988-10-08,49745
406236,Yahiko,Remmele,Staff,1988-10-08,63386
261754,Tzvetan,Bala,Engineer,1988-10-08,47396
414012,Ashish,Speckmann,Staff,1988-10-08,57250
271451,Bluma,Leijenhorst,Staff,1988-10-08,86718
80092,Yucel,Wilharm,Assistant Engineer,1988-10-07,76550
496898,Ortrud,Poehlman,Technique Leader,1988-10-07,47734
298009,Niranjan,Schauser,Staff,1988-10-07,78781
266783,Pranjal,Barvinok,Staff,1988-10-07,40128
203015,Giordano,Sury,Engineer,1988-10-07,40000
242927,Manibrata,Msuda,Staff,1988-10-07,40000
400838,Gadiel,Ghelli,Engineer,1988-10-07,56278
400259,Przemyslawa,Sidou,Engineer,1988-10-07,53215
22381,Uma,Openshaw,Senior Staff,1988-10-07,77651
62129,Hongzue,Schmittgen,Engineer,1988-10-07,58096
220718,KayLiang,Polajnar,Staff,1988-10-07,59267
496730,Kersti,Dulin,Engineer,1988-10-07,50418
447764,Berna,Plotkin,Technique Leader,1988-10-07,75377
480369,Bluma,Desikan,Staff,1988-10-07,40000
297895,Fen,Hebden,Staff,1988-10-07,54159
446670,Alejandro,Gerteisen,Staff,1988-10-07,60665
478737,Nadjib,Munos,Staff,1988-10-07,43908
222341,Arie,Birge,Engineer,1988-10-07,50997
17103,Takahiro,Feldmann,Engineer,1988-10-07,48187
293342,Dekang,Moehrke,Staff,1988-10-06,77959
292708,Jaana,Kilgore,Engineer,1988-10-06,40000
86539,Adam,Junet,Staff,1988-10-06,40000
463449,Aemilian,Varman,Engineer,1988-10-06,40000
430179,Neelam,Serna,Staff,1988-10-06,83401
204941,Tianruo,Peot,Engineer,1988-10-06,57779
225628,Tze,Pokrovskii,Technique Leader,1988-10-06,64174
223657,Kazuhide,Luca,Technique Leader,1988-10-06,59727
464437,Steve,Kamble,Engineer,1988-10-06,40000
85110,Volkmar,Maquelin,Senior Staff,1988-10-06,55395
495828,Randy,Melichar,Staff,1988-10-06,50868
472367,Barton,Oxenboll,Engineer,1988-10-06,52193
293943,Shaleah,Solares,Staff,1988-10-06,40000
431176,Kerryn,Miara,Staff,1988-10-06,40000
487075,Nevio,Alvarado,Engineer,1988-10-06,66828
271231,Munehiro,Terlouw,Engineer,1988-10-06,52677
286334,Alenka,Sridhar,Engineer,1988-10-06,45161
270296,Jasminko,Barvinok,Senior Staff,1988-10-06,66118
243762,Hidde,Kalsbeek,Staff,1988-10-06,45038
422665,Arunachalam,Edelhoff,Staff,1988-10-06,87550
450980,Luisa,Taneja,Technique Leader,1988-10-06,40000
436016,Uma,Shokrollahi,Senior Engineer,1988-10-05,40000
26598,Falguni,Birsak,Senior Staff,1988-10-05,40000
252842,Leucio,Cangellaris,Senior Staff,1988-10-05,70629
480317,Suebskul,Passafiume,Staff,1988-10-05,40000
43489,Arve,Mullainathan,Staff,1988-10-05,78919
420055,Randi,Munoz,Engineer,1988-10-05,40000
109710,Miquel,Improta,Technique Leader,1988-10-05,48036
450874,Sven,Rebaine,Engineer,1988-10-05,40000
448297,Nahum,Ghelli,Staff,1988-10-05,63726
29507,Adel,Panwar,Engineer,1988-10-05,58624
295528,Tonny,Ventosa,Senior Engineer,1988-10-05,40000
10575,Theirry,Yeung,Senior Engineer,1988-10-04,40523
84999,Turgut,Koblitz,Staff,1988-10-04,74432
283783,Lubomir,Iivonen,Senior Engineer,1988-10-04,40000
18322,Tonia,Lueh,Assistant Engineer,1988-10-04,40000
464153,Adly,Stavenow,Staff,1988-10-04,40000
93539,Stevo,Heystek,Staff,1988-10-04,73867
465616,Bernt,Moffat,Staff,1988-10-04,55858
77650,Idoia,Bennis,Engineer,1988-10-04,53035
247968,Pintsang,Zweizig,Staff,1988-10-04,61772
263380,Haldon,Samarati,Staff,1988-10-04,80829
241145,Kwee,Sundgren,Staff,1988-10-04,55895
455806,Bogdan,Schahn,Staff,1988-10-04,50357
91429,Shaunak,Pollock,Staff,1988-10-04,76441
15920,Sanjit,Laurillard,Engineer,1988-10-04,48494
263270,Bedir,Sullins,Senior Engineer,1988-10-04,40000
